ref_name,isolate_name,drug_name,concentration_cmp,concentration,concentration_unit,concentration_unknown
Brenner21,ivsel:Brenner21|pNL4-3|DOR+3TC|exp:1|8w,DOR,=,10.0,nM,False
Brenner21,ivsel:Brenner21|pNL4-3|DOR+3TC|exp:1|8w,3TC,=,100.0,nM,False
Brenner21,ivsel:Brenner21|Strain 14637|DOR+3TC|exp:1|24w,DOR,=,25.0,nM,False
Brenner21,ivsel:Brenner21|Strain 14637|DOR+3TC|exp:1|24w,3TC,=,100.0,nM,False
Brenner21,ivsel:Brenner21|Strain 14969|DOR+3TC|exp:1|24w,DOR,=,10.0,nM,False
Brenner21,ivsel:Brenner21|Strain 14969|DOR+3TC|exp:1|24w,3TC,=,50.0,nM,False
Brenner21,ivsel:Brenner21|Strain 5326|DOR+3TC|exp:1|24w,DOR,=,50.0,nM,False
Brenner21,ivsel:Brenner21|Strain 5326|DOR+3TC|exp:1|24w,3TC,=,500.0,nM,False
Brenner21,ivsel:Brenner21|Strain 4742|DOR+3TC|exp:1|24w,DOR,=,25.0,nM,False
Brenner21,ivsel:Brenner21|Strain 4742|DOR+3TC|exp:1|24w,3TC,=,250.0,nM,False
Brenner21,ivsel:Brenner21|Strain 6343|DOR+3TC|exp:1|24w,DOR,=,10.0,nM,False
Brenner21,ivsel:Brenner21|Strain 6343|DOR+3TC|exp:1|24w,3TC,=,100.0,nM,False
Brenner21,ivsel:Brenner21|96USSN20|DOR+3TC|exp:1|24w,DOR,=,25.0,nM,False
Brenner21,ivsel:Brenner21|96USSN20|DOR+3TC|exp:1|24w,3TC,=,250.0,nM,False
Brenner21,ivsel:Brenner21|pNL4-3|DOR+3TC|exp:1|24w,DOR,=,25.0,nM,False
Brenner21,ivsel:Brenner21|pNL4-3|DOR+3TC|exp:1|24w,3TC,=,250.0,nM,False
Brenner21,ivsel:Brenner21|Strain 14637|RPV|exp:1|8w,RPV,=,0.5,nM,False
Brenner21,ivsel:Brenner21|Strain 14969|RPV|exp:1|8w,RPV,=,1.0,nM,False
Brenner21,ivsel:Brenner21|Strain 5326|RPV|exp:1|8w,RPV,=,2.5,nM,False
Brenner21,ivsel:Brenner21|Strain 4742|RPV|exp:1|8w,RPV,=,1.0,nM,False
Brenner21,ivsel:Brenner21|Strain 6343|RPV|exp:1|8w,RPV,=,1.0,nM,False
Brenner21,ivsel:Brenner21|96USSN20|RPV|exp:1|8w,RPV,=,2.5,nM,False
Brenner21,ivsel:Brenner21|pNL4-3|RPV|exp:1|8w,RPV,=,2.5,nM,False
Brenner21,ivsel:Brenner21|Strain 14637|RPV|exp:1|24w,RPV,=,2.5,nM,False
Brenner21,ivsel:Brenner21|Strain 14969|RPV|exp:1|24w,RPV,=,50.0,nM,False
Brenner21,ivsel:Brenner21|Strain 5326|RPV|exp:1|24w,RPV,=,50.0,nM,False
Brenner21,ivsel:Brenner21|Strain 4742|RPV|exp:1|24w,RPV,=,50.0,nM,False
Brenner21,ivsel:Brenner21|Strain 6343|RPV|exp:1|24w,RPV,=,25.0,nM,False
Brenner21,ivsel:Brenner21|96USSN20|RPV|exp:1|24w,RPV,=,2500.0,nM,False
Brenner21,ivsel:Brenner21|pNL4-3|RPV|exp:1|24w,RPV,=,25.0,nM,False
Brenner21,ivsel:Brenner21|Strain 14637|RPV+Islatravir|exp:1|8w,RPV,=,0.5,nM,False
Brenner21,ivsel:Brenner21|Strain 14637|RPV+Islatravir|exp:1|8w,Islatravir,=,2.5,nM,False
Brenner21,ivsel:Brenner21|Strain 14969|RPV+Islatravir|exp:1|8w,RPV,=,2.5,nM,False
Brenner21,ivsel:Brenner21|Strain 14969|RPV+Islatravir|exp:1|8w,Islatravir,=,10.0,nM,False
Brenner21,ivsel:Brenner21|Strain 5326|RPV+Islatravir|exp:1|8w,RPV,=,2.5,nM,False
Brenner21,ivsel:Brenner21|Strain 5326|RPV+Islatravir|exp:1|8w,Islatravir,=,25.0,nM,False
Brenner21,ivsel:Brenner21|Strain 4742|RPV+Islatravir|exp:1|8w,RPV,=,1.0,nM,False
Brenner21,ivsel:Brenner21|Strain 4742|RPV+Islatravir|exp:1|8w,Islatravir,=,10.0,nM,False
Brenner21,ivsel:Brenner21|Strain 6343|RPV+Islatravir|exp:1|8w,RPV,=,1.0,nM,False
Brenner21,ivsel:Brenner21|Strain 6343|RPV+Islatravir|exp:1|8w,Islatravir,=,10.0,nM,False
Brenner21,ivsel:Brenner21|96USSN20|RPV+Islatravir|exp:1|8w,RPV,=,10.0,nM,False
Brenner21,ivsel:Brenner21|96USSN20|RPV+Islatravir|exp:1|8w,Islatravir,=,25.0,nM,False
Brenner21,ivsel:Brenner21|pNL4-3|RPV+Islatravir|exp:1|8w,RPV,=,1.0,nM,False
Brenner21,ivsel:Brenner21|pNL4-3|RPV+Islatravir|exp:1|8w,Islatravir,=,10.0,nM,False
Brenner21,ivsel:Brenner21|Strain 14637|RPV+Islatravir|exp:1|24w,RPV,=,2.5,nM,False
Brenner21,ivsel:Brenner21|Strain 14637|RPV+Islatravir|exp:1|24w,Islatravir,=,25.0,nM,False
Brenner21,ivsel:Brenner21|Strain 14969|RPV+Islatravir|exp:1|24w,RPV,=,25.0,nM,False
Brenner21,ivsel:Brenner21|Strain 14969|RPV+Islatravir|exp:1|24w,Islatravir,=,100.0,nM,False
Brenner21,ivsel:Brenner21|Strain 5326|RPV+Islatravir|exp:1|24w,RPV,=,10.0,nM,False
Brenner21,ivsel:Brenner21|Strain 5326|RPV+Islatravir|exp:1|24w,Islatravir,=,100.0,nM,False
Brenner21,ivsel:Brenner21|Strain 4742|RPV+Islatravir|exp:1|24w,RPV,=,5.0,nM,False
Brenner21,ivsel:Brenner21|Strain 4742|RPV+Islatravir|exp:1|24w,Islatravir,=,50.0,nM,False
Brenner21,ivsel:Brenner21|Strain 6343|RPV+Islatravir|exp:1|24w,RPV,=,2.5,nM,False
Brenner21,ivsel:Brenner21|Strain 6343|RPV+Islatravir|exp:1|24w,Islatravir,=,50.0,nM,False
Brenner21,ivsel:Brenner21|96USSN20|RPV+Islatravir|exp:1|24w,RPV,=,25.0,nM,False
Brenner21,ivsel:Brenner21|96USSN20|RPV+Islatravir|exp:1|24w,Islatravir,=,250.0,nM,False
Brenner21,ivsel:Brenner21|pNL4-3|RPV+Islatravir|exp:1|24w,RPV,=,5.0,nM,False
Brenner21,ivsel:Brenner21|pNL4-3|RPV+Islatravir|exp:1|24w,Islatravir,=,50.0,nM,False
Brenner21,ivsel:Brenner21|Strain 14637|RPV+3TC|exp:1|8w,RPV,=,1.0,nM,False
Brenner21,ivsel:Brenner21|Strain 14637|RPV+3TC|exp:1|8w,3TC,=,5.0,nM,False
Brenner21,ivsel:Brenner21|Strain 14969|RPV+3TC|exp:1|8w,RPV,=,5.0,nM,False
Brenner21,ivsel:Brenner21|Strain 14969|RPV+3TC|exp:1|8w,3TC,=,10.0,nM,False
Brenner21,ivsel:Brenner21|Strain 5326|RPV+3TC|exp:1|8w,RPV,=,2.5,nM,False
Brenner21,ivsel:Brenner21|Strain 5326|RPV+3TC|exp:1|8w,3TC,=,2.5,nM,False
Brenner21,ivsel:Brenner21|Strain 4742|RPV+3TC|exp:1|8w,RPV,=,2.5,nM,False
Brenner21,ivsel:Brenner21|Strain 4742|RPV+3TC|exp:1|8w,3TC,=,100.0,nM,False
Brenner21,ivsel:Brenner21|Strain 6343|RPV+3TC|exp:1|8w,RPV,=,2.5,nM,False
Brenner21,ivsel:Brenner21|Strain 6343|RPV+3TC|exp:1|8w,3TC,=,25.0,nM,False
Brenner21,ivsel:Brenner21|96USSN20|RPV+3TC|exp:1|8w,RPV,=,10.0,nM,False
Brenner21,ivsel:Brenner21|96USSN20|RPV+3TC|exp:1|8w,3TC,=,25.0,nM,False
Brenner21,ivsel:Brenner21|pNL4-3|RPV+3TC|exp:1|8w,RPV,=,2.5,nM,False
Brenner21,ivsel:Brenner21|pNL4-3|RPV+3TC|exp:1|8w,3TC,=,2.5,nM,False
Brenner21,ivsel:Brenner21|Strain 14637|RPV+3TC|exp:1|24w,RPV,=,2.5,nM,False
Brenner21,ivsel:Brenner21|Strain 14637|RPV+3TC|exp:1|24w,3TC,=,25.0,nM,False
Brenner21,ivsel:Brenner21|Strain 14969|RPV+3TC|exp:1|24w,RPV,=,25.0,nM,False
Brenner21,ivsel:Brenner21|Strain 14969|RPV+3TC|exp:1|24w,3TC,=,100.0,nM,False
Brenner21,ivsel:Brenner21|Strain 5326|RPV+3TC|exp:1|24w,RPV,=,25.0,nM,False
Brenner21,ivsel:Brenner21|Strain 5326|RPV+3TC|exp:1|24w,3TC,=,500.0,nM,False
Brenner21,ivsel:Brenner21|Strain 4742|RPV+3TC|exp:1|24w,RPV,=,5.0,nM,False
Brenner21,ivsel:Brenner21|Strain 4742|RPV+3TC|exp:1|24w,3TC,=,25.0,nM,False
Brenner21,ivsel:Brenner21|Strain 6343|RPV+3TC|exp:1|24w,RPV,=,5.0,nM,False
Brenner21,ivsel:Brenner21|Strain 6343|RPV+3TC|exp:1|24w,3TC,=,50.0,nM,False
Brenner21,ivsel:Brenner21|96USSN20|RPV+3TC|exp:1|24w,RPV,=,100.0,nM,False
Brenner21,ivsel:Brenner21|96USSN20|RPV+3TC|exp:1|24w,3TC,=,250.0,nM,False
Brenner21,ivsel:Brenner21|pNL4-3|RPV+3TC|exp:1|24w,RPV,=,10.0,nM,False
Brenner21,ivsel:Brenner21|pNL4-3|RPV+3TC|exp:1|24w,3TC,=,100.0,nM,False
