ref_name,isolate_name,baseline_isolate_name,cell_line,experiment,passage_cmp,passage,passage_unknown,cumulative_culture_time_cmp,cumulative_culture_time,cumulative_culture_time_unit,cumulative_culture_time_unknown,section
Feng15,ivsel:Feng15|92RW026|DOR|exp:2|3seq,92RW026,MT-4-GFP/CCR5,2,NULL,NULL,True,=,3,ordinal,False,Table 2
Feng15,ivsel:Feng15|92RW026|EFV|exp:1|1seq,92RW026,MT-4-GFP/CCR5,1,NULL,NULL,True,=,1,ordinal,False,Table 2
Feng15,ivsel:Feng15|92RW026|EFV|exp:1|2seq,92RW026,MT-4-GFP/CCR5,1,NULL,NULL,True,=,2,ordinal,False,Table 2
Feng15,ivsel:Feng15|92RW026|EFV|exp:2|1seq,92RW026,MT-4-GFP/CCR5,2,NULL,NULL,True,=,1,ordinal,False,Table 2
Feng15,ivsel:Feng15|92RW026|EFV|exp:2|2seq,92RW026,MT-4-GFP/CCR5,2,NULL,NULL,True,=,2,ordinal,False,Table 2
Feng15,ivsel:Feng15|92RW026|RPV|exp:1|1seq,92RW026,MT-4-GFP/CCR5,1,NULL,NULL,True,=,1,ordinal,False,Table 2
Feng15,ivsel:Feng15|92RW026|RPV|exp:1|2seq,92RW026,MT-4-GFP/CCR5,1,NULL,NULL,True,=,2,ordinal,False,Table 2
Feng15,ivsel:Feng15|92RW026|RPV|exp:1|3seq,92RW026,MT-4-GFP/CCR5,1,NULL,NULL,True,=,3,ordinal,False,Table 2
Feng15,ivsel:Feng15|92RW026|RPV|exp:2|1seq,92RW026,MT-4-GFP/CCR5,2,NULL,NULL,True,=,1,ordinal,False,Table 2
Feng15,ivsel:Feng15|92RW026|RPV|exp:2|2seq,92RW026,MT-4-GFP/CCR5,2,NULL,NULL,True,=,2,ordinal,False,Table 2
Feng15,ivsel:Feng15|93MW959|DOR|exp:1|1seq,93MW959,MT-4-GFP/CCR5,1,NULL,NULL,True,=,1,ordinal,False,Table 3
Feng15,ivsel:Feng15|93MW959|DOR|exp:1|2seq,93MW959,MT-4-GFP/CCR5,1,NULL,NULL,True,=,2,ordinal,False,Table 3
Feng15,ivsel:Feng15|93MW959|DOR|exp:2|1seq,93MW959,MT-4-GFP/CCR5,2,NULL,NULL,True,=,1,ordinal,False,Table 3
Feng15,ivsel:Feng15|93MW959|DOR|exp:2|2seq,93MW959,MT-4-GFP/CCR5,2,NULL,NULL,True,=,2,ordinal,False,Table 3
Feng15,ivsel:Feng15|93MW959|EFV|exp:1|1seq,93MW959,MT-4-GFP/CCR5,1,NULL,NULL,True,=,1,ordinal,False,Table 3
Feng15,ivsel:Feng15|93MW959|EFV|exp:1|2seq,93MW959,MT-4-GFP/CCR5,1,NULL,NULL,True,=,2,ordinal,False,Table 3
Feng15,ivsel:Feng15|93MW959|EFV|exp:1|3seq,93MW959,MT-4-GFP/CCR5,1,NULL,NULL,True,=,3,ordinal,False,Table 3
Feng15,ivsel:Feng15|93MW959|EFV|exp:2|1seq,93MW959,MT-4-GFP/CCR5,2,NULL,NULL,True,=,1,ordinal,False,Table 3
Feng15,ivsel:Feng15|93MW959|EFV|exp:2|2seq,93MW959,MT-4-GFP/CCR5,2,NULL,NULL,True,=,2,ordinal,False,Table 3
Feng15,ivsel:Feng15|93MW959|RPV|exp:1|1seq,93MW959,MT-4-GFP/CCR5,1,NULL,NULL,True,=,1,ordinal,False,Table 3
Feng15,ivsel:Feng15|93MW959|RPV|exp:1|2seq,93MW959,MT-4-GFP/CCR5,1,NULL,NULL,True,=,2,ordinal,False,Table 3
Feng15,ivsel:Feng15|93MW959|RPV|exp:2|1seq,93MW959,MT-4-GFP/CCR5,2,NULL,NULL,True,=,1,ordinal,False,Table 3
Feng15,ivsel:Feng15|93MW959|RPV|exp:2|2seq,93MW959,MT-4-GFP/CCR5,2,NULL,NULL,True,=,2,ordinal,False,Table 3
Feng15,ivsel:Feng15|93MW959|RPV|exp:3|1seq,93MW959,MT-4-GFP/CCR5,3,NULL,NULL,True,=,1,ordinal,False,Table 3
Feng15,ivsel:Feng15|93MW959|RPV|exp:3|2seq,93MW959,MT-4-GFP/CCR5,3,NULL,NULL,True,=,2,ordinal,False,Table 3
