ref_name,isolate_name,baseline_isolate_name,cell_line,experiment,passage_cmp,passage,passage_unknown,cumulative_culture_time_cmp,cumulative_culture_time,cumulative_culture_time_unit,cumulative_culture_time_unknown,section
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:1d|p~16,IIIB,MT-2,1d,~,16,False,=,56,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:1d|p~20,IIIB,MT-2,1d,~,20,False,=,70,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:1d|p~24,IIIB,MT-2,1d,~,24,False,=,84,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:2a|p~20,IIIB,MT-2,2a,~,20,False,=,70,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:2a|p~24,IIIB,MT-2,2a,~,24,False,=,84,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:2b|p~20,IIIB,MT-2,2b,~,20,False,=,70,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:2b|p~24,IIIB,MT-2,2b,~,24,False,=,84,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:2c|p~8,IIIB,MT-2,2c,~,8,False,=,28,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:2c|p~12,IIIB,MT-2,2c,~,12,False,=,42,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:2c|p~16,IIIB,MT-2,2c,~,16,False,=,56,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:2c|p~20,IIIB,MT-2,2c,~,20,False,=,70,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:2c|p~24,IIIB,MT-2,2c,~,24,False,=,84,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:2d|p~4,IIIB,MT-2,2d,~,4,False,=,14,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:2d|p~8,IIIB,MT-2,2d,~,8,False,=,28,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:2d|p~12,IIIB,MT-2,2d,~,12,False,=,42,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:2d|p~16,IIIB,MT-2,2d,~,16,False,=,56,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:2d|p~20,IIIB,MT-2,2d,~,20,False,=,70,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:2d|p~24,IIIB,MT-2,2d,~,24,False,=,84,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:2e|p~4,IIIB,MT-2,2e,~,4,False,=,14,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:2e|p~8,IIIB,MT-2,2e,~,8,False,=,28,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:2e|p~12,IIIB,MT-2,2e,~,12,False,=,42,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:2e|p~16,IIIB,MT-2,2e,~,16,False,=,56,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:2e|p~20,IIIB,MT-2,2e,~,20,False,=,70,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3a|p~24,IIIB,MT-2,3a,~,24,False,=,84,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3b|p~12,IIIB,MT-2,3b,~,12,False,=,42,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3b|p~16,IIIB,MT-2,3b,~,16,False,=,56,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3b|p~20,IIIB,MT-2,3b,~,20,False,=,70,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3b|p~24,IIIB,MT-2,3b,~,24,False,=,84,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3c|p~8,IIIB,MT-2,3c,~,8,False,=,28,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3c|p~12,IIIB,MT-2,3c,~,12,False,=,42,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3c|p~16,IIIB,MT-2,3c,~,16,False,=,56,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3c|p~20,IIIB,MT-2,3c,~,20,False,=,70,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3c|p~24,IIIB,MT-2,3c,~,24,False,=,84,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3d|p~4,IIIB,MT-2,3d,~,4,False,=,14,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3d|p~8,IIIB,MT-2,3d,~,8,False,=,28,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3d|p~12,IIIB,MT-2,3d,~,12,False,=,42,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3d|p~16,IIIB,MT-2,3d,~,16,False,=,56,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3d|p~20,IIIB,MT-2,3d,~,20,False,=,70,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3e|p~4,IIIB,MT-2,3e,~,4,False,=,14,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3e|p~8,IIIB,MT-2,3e,~,8,False,=,28,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3e|p~12,IIIB,MT-2,3e,~,12,False,=,42,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4a|p~20,IIIB,MT-2,4a,~,20,False,=,70,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4a|p~24,IIIB,MT-2,4a,~,24,False,=,84,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4b1|p~20,IIIB,MT-2,4b1,~,20,False,=,70,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4b1|p~24,IIIB,MT-2,4b1,~,24,False,=,84,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4b2|p~20,IIIB,MT-2,4b2,~,20,False,=,70,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4b2|p~24,IIIB,MT-2,4b2,~,24,False,=,84,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4c1|p~16,IIIB,MT-2,4c1,~,16,False,=,56,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4c1|p~20,IIIB,MT-2,4c1,~,20,False,=,70,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4c1|p~24,IIIB,MT-2,4c1,~,24,False,=,84,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4c2|p~16,IIIB,MT-2,4c2,~,16,False,=,56,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4c2|p~20,IIIB,MT-2,4c2,~,20,False,=,70,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4c2|p~24,IIIB,MT-2,4c2,~,24,False,=,84,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4d|p~8,IIIB,MT-2,4d,~,8,False,=,28,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4d|p~12,IIIB,MT-2,4d,~,12,False,=,42,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4d|p~16,IIIB,MT-2,4d,~,16,False,=,56,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4d|p~20,IIIB,MT-2,4d,~,20,False,=,70,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4d|p~24,IIIB,MT-2,4d,~,24,False,=,84,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4e|p~8,IIIB,MT-2,4e,~,8,False,=,28,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4e|p~12,IIIB,MT-2,4e,~,12,False,=,42,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4e|p~16,IIIB,MT-2,4e,~,16,False,=,56,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4e|p~20,IIIB,MT-2,4e,~,20,False,=,70,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4f|p~4,IIIB,MT-2,4f,~,4,False,=,14,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4f|p~8,IIIB,MT-2,4f,~,8,False,=,28,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4f|p~12,IIIB,MT-2,4f,~,12,False,=,42,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4g|p~4,IIIB,MT-2,4g,~,4,False,=,14,day,False,"Figure 3, and table 3-4"
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4g|p~8,IIIB,MT-2,4g,~,8,False,=,28,day,False,"Figure 3, and table 3-4"
